# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,1,forward,2,256,0,0,4998,256,256,0,0
2,1,forward,2,257,0,2,4997,257,257,0,0
2,1,forward,2,4095,4,0,39038,4095,4095,0,0
2,1,forward,2,4096,6,0,39039,4096,4096,0,0
2,1,forward,2,4097,4,0,39038,4097,4097,0,0
2,1,forward,2,32768,36,0,296038,32768,32768,0,0
2,1,forward,2,65535,70,0,590140,65535,65535,0,0
2,1,forward,3,0,0,0,1871,0,0,0,0
2,1,forward,3,1,0,0,2060,1,1,0,0
2,1,forward,3,63,0,0,3001,63,63,0,0
2,1,forward,3,64,0,0,3007,64,64,0,0
2,1,forward,3,65,0,0,3001,65,65,0,0
2,1,forward,3,255,0,0,4997,255,255,0,0
2,1,forward,3,256,0,0,4998,256,256,0,0
2,1,forward,3,257,0,2,4999,257,257,0,0
2,1,forward,3,4095,4,0,39064,4095,4095,0,0
2,1,forward,3,4096,4,2,39020,4096,4096,0,0
2,1,forward,3,4097,4,2,39038,4097,4097,0,0
2,1,forward,3,32768,36,0,296038,32768,32768,0,0
2,1,forward,3,65535,70,2,589785,65535,65535,0,0
0,0,reverse,3,1,0,0,392,8,8,0,0
0,0,reverse,3,8,0,0,2589,64,64,0,0
0,0,reverse,3,64,0,4,21307,512,512,0,0
0,0,reverse,3,256,0,10,84910,2048,2048,0,0
1,0,reverse,3,1,0,0,312,8,8,0,0
1,0,reverse,3,8,0,0,2670,64,64,0,0
1,0,reverse,3,64,0,2,21297,512,512,0,0
1,0,reverse,3,256,0,10,84900,2048,2048,0,0
2,0,reverse,3,1,0,0,311,8,8,0,0
2,0,reverse,3,8,0,0,2650,64,64,0,0
2,0,reverse,3,64,0,2,21248,512,512,0,0
2,0,reverse,3,256,0,10,84977,2048,2048,0,0
0,1,reverse,3,1,0,0,14,8,8,0,0
0,1,reverse,3,8,0,0,21,64,64,0,0
0,1,reverse,3,64,0,4,152,512,512,0,0
0,1,reverse,3,256,0,12,616,2048,2048,0,0
1,1,reverse,3,1,0,0,3,8,8,0,0
1,1,reverse,3,8,0,0,20,64,64,0,0
1,1,reverse,3,64,0,4,154,512,512,0,0
1,1,reverse,3,256,0,12,608,2048,2048,0,0
2,1,reverse,3,1,0,0,4,8,8,0,0
2,1,reverse,3,8,0,0,20,64,64,0,0
2,1,reverse,3,64,0,4,159,512,512,0,0
2,1,reverse,3,256,0,12,615,2048,2048,0,0
# terminal,status=0,saved=336,recovery=0
